,BOROUGH,SITE_STATUS,SITE_NAME,SITE_NUMBER,Entrance,lng,lat,Entrance_Type,All_Election_Districts
746,BROOKLYN,A,PS 181,B0017,1023 New York Avenue Brooklyn 11203,-73.946124,40.648168,Voter,"[16, 41, 40, 32, 10, 42, 39, 58]"
747,BROOKLYN,A,PS 181,B0017,East 34 Street Brooklyn 11203,-73.9432646,40.629392,Handicap,"[16, 41, 40, 32, 10, 42, 39, 58]"
748,BROOKLYN,A,PS 206,00039,2200 Gravesend Neck Road Brooklyn 11229,-73.948838,40.597291,Voter,"[35, 75, 10, 77, 76, 78, 80]"
749,BROOKLYN,A,PS 206,00039,2200 Gravesend Neck Road Brooklyn 11229,-73.948838,40.597291,Handicap,"[35, 75, 10, 77, 76, 78, 80]"
750,MANHATTAN,A,Knickerbocker Plaza,M0083,1751 2nd Avenue New York 10128,-73.949438,40.781353,Voter,"[24, 71, 66, 84, 68, 92]"
751,MANHATTAN,A,Knickerbocker Plaza,M0083,1751 2 Avenue New York 10128,-73.949438,40.781353,Handicap,"[24, 71, 66, 84, 68, 92]"
752,BROOKLYN,A,Zvi Dov Roth Academy of Yeshiva Rambam,11454,3300 Kings Highway Brooklyn 11234,-73.941817,40.618832,Voter,"[19, 26, 51, 20, 25, 29, 91, 24, 95]"
753,BROOKLYN,A,Zvi Dov Roth Academy of Yeshiva Rambam,11454,3300 Kings Highway Brooklyn 11234,-73.941817,40.618832,Handicap,"[19, 26, 51, 20, 25, 29, 91, 24, 95]"
754,QUEENS,A,Hilltop Village Coop,Q0279,87-15 204 Street Hollis 11423,-73.762569,40.722737,Voter,"[30, 29, 27]"
755,QUEENS,A,Hilltop Village Coop,Q0279,87-15 204 Street Hollis 11423,-73.762569,40.722737,Handicap,"[30, 29, 27]"
756,BROOKLYN,A,PS 194,B0383,3117 Avenue W Brooklyn 11229,-73.934016,40.59715,Voter,"[46, 66, 63, 64]"
757,BROOKLYN,A,PS 194,B0383,Knapp Street Brooklyn 11229,-73.933833,40.599942,Handicap,"[46, 66, 63, 64]"
758,BROOKLYN,A,Edmonds Center (IS 113),B0176,300 Adelphi Street Brooklyn 11205,-73.97112,40.688487,Voter,"[95, 29, 28, 27, 42]"
759,BROOKLYN,A,Edmonds Center (IS 113),B0176,300 Adelphi Street Brooklyn 11205,-73.97112,40.688487,Handicap,"[95, 29, 28, 27, 42]"
760,BROOKLYN,A,Brooklyn Museum,10557,200 Eastern Parkway Brooklyn 11238,-73.963681,40.671341,Voter,"[86, 78, 75, 76, 80, 105]"
761,BROOKLYN,A,Brooklyn Museum,10557,200 Eastern Pkwy Brooklyn 11238,-73.963681,40.671341,Handicap,"[86, 78, 75, 76, 80, 105]"
762,BRONX,A,PS 105 Sen Abraham Bernstein,X0186,725 Brady Avenue Bronx 10462,-73.866448,40.852585,Voter,"[22, 17, 16, 21, 20, 15]"
763,BRONX,A,PS 105 Sen Abraham Bernstein,X0186,School entrance on Holland Avenue Bronx 10462,-73.87,40.85,Handicap,"[22, 17, 16, 21, 20, 15]"
764,MANHATTAN,A,PS 276,11225,55 Battery Place New York 10280,-74.01743,40.70687,Voter,"[90, 13, 14, 15, 12]"
765,MANHATTAN,A,PS 276,11225,Second Pl. (Bet. Battery Pl & Little West St) New York 10280,-75.4652471468304,42.751210955,Handicap,"[90, 13, 14, 15, 12]"
766,MANHATTAN,A,PS 53 Or 811,M0237,466 West End Avenue New York 10024,-73.979414,40.786432,Voter,"[91, 82, 77, 94, 93, 92, 81, 80, 78]"
767,MANHATTAN,A,PS 53 Or 811,M0237,West 82nd Street New York 10024,-73.9762119,40.7847007,Handicap,"[91, 82, 77, 94, 93, 92, 81, 80, 78]"
768,QUEENS,A,PS 121-Queens,Q0028,126-10 109 Avenue South Ozone Park 11420,-73.815516,40.683939,Voter,"[14, 16, 13, 11, 31, 15]"
769,QUEENS,A,PS 121-Queens,Q0028,126-10 109 Avenue South Ozone Park 11420,-73.815516,40.683939,Handicap,"[14, 16, 13, 11, 31, 15]"
770,MANHATTAN,A,PS 143,M0255,515 West 182 Street New York 10033,-73.931289,40.849169,Voter,"[79, 14, 16, 13, 15, 21, 22, 93]"
771,MANHATTAN,A,PS 143,M0255,Audubon Avenue New York 10033,-73.9328643,40.8477738,Handicap,"[79, 14, 16, 13, 15, 21, 22, 93]"
772,BROOKLYN,A,IL Centro (Fiao),11734,8711 18th Avenue Brooklyn 11214,-74.004576,40.605169,Voter,"[14, 13, 8, 15, 7]"
773,BROOKLYN,A,IL Centro (Fiao),11734,8711 18 Avenue Brooklyn 11214,-74.004576,40.605169,Handicap,"[14, 13, 8, 15, 7]"
774,QUEENS,A,IS 5-Walter Crowley Intermediate School,10589,50-40 Jacobus Street Elmhurst 11373,-73.88774,40.737097,Voter,"[62, 61, 35, 36]"
775,QUEENS,A,IS 5-Walter Crowley Intermediate School,10589,Jacobus Street near 51 Avenue (Left of Main Entrance) Elmhurst 11373,-73.8877403,40.7370968,Handicap,"[62, 61, 35, 36]"
776,QUEENS,A,Renaissance Charter School,10566,35-59 81 Street Jackson Heights 11372,-73.885165,40.749951,Voter,"[46, 44, 45, 19, 56]"
777,QUEENS,A,Renaissance Charter School,10566,35-59 81 Street Jackson Heights 11372,-73.885165,40.749951,Handicap,"[46, 44, 45, 19, 56]"
778,BRONX,A,PS 195,X0024,1250 Ward Avenue Bronx 10472,-73.877567,40.830759,Voter,"[62, 61, 67, 63, 84, 66, 65, 64]"
779,BRONX,A,PS 195,X0024,1250 Ward Avenue:  Play area 1 Bronx 10472,-73.87714,40.82932,Handicap,"[62, 61, 67, 63, 84, 66, 65, 64]"
780,BRONX,A,PS/MS 194,11180,2365 Waterbury Avenue Bronx 10462,-73.846519,40.834979,Voter,"[69, 27, 23]"
781,BRONX,A,PS/MS 194,11180,2365 Waterbury Avenue Bronx 10462,-73.846519,40.834979,Handicap,"[69, 27, 23]"
782,MANHATTAN,A,Elias Howe Primary School 51 Manhattan,11481,525 West 44 Street New York 10036,-73.995807,40.761575,Voter,"[67, 2, 78, 63, 70, 110, 77, 81, 80, 69]"
783,MANHATTAN,A,Elias Howe Primary School 51 Manhattan,11481,525 West 44 Street New York 10036,-73.995807,40.761575,Handicap,"[67, 2, 78, 63, 70, 110, 77, 81, 80, 69]"
784,QUEENS,A,Forest Park Coop,Q0264,83-55 Woodhaven Boulevard Woodhaven 11421,-73.853604,40.700143,Voter,"[22, 61, 67]"
785,QUEENS,A,Forest Park Coop,Q0264,Path to Side Entrance on 98 Street near Woodhaven Blvd Woodhaven 11421,-84.2539813003493,49.4515636581,Handicap,"[22, 61, 67]"
786,BRONX,A,PS/MS 29 Melrose School,X0191,758 Courtlandt Avenue Bronx 10451,-73.917002,40.821649,Voter,"[63, 65, 55]"
787,BRONX,A,PS/MS 29 Melrose School,X0191,Thru school yard entrance on 157th Street Bronx 10451,-73.9143462,40.8215091,Handicap,"[63, 65, 55]"
788,,A,Wyatt T. Walker Senior Housing,11517,2177 Frederick Douglass Boulevard New York 10026,-73.954803,40.80566,Voter,"[19, 13]"
789,,A,Wyatt T. Walker Senior Housing,11517,2177 Frederick Douglas Blvd New York 10026,-73.954803,40.80566,Handicap,"[19, 13]"
790,MANHATTAN,A,Waterside Plaza,M0053,15 Waterside Plaza New York 10010,-73.973586,40.737,Voter,"[80, 79]"
791,MANHATTAN,A,Waterside Plaza,M0053,15 Waterside Plaza New York 10010,-73.973586,40.737,Handicap,"[80, 79]"
792,BROOKLYN,A,IS 96,B0375,99 Avenue P Brooklyn 11204,-73.984906,40.607726,Voter,"[24, 25, 30, 69, 23, 22]"
793,BROOKLYN,A,IS 96,B0375,West 12th Street Brooklyn 11204,-73.9836449,40.5994067,Handicap,"[24, 25, 30, 69, 23, 22]"
794,QUEENS,A,PS 26-Rufus King,Q0098,195-02 69 Avenue Fresh Meadows 11365,-73.778051,40.736715,Voter,"[16, 18, 20, 17, 19, 71, 75]"
795,QUEENS,A,PS 26-Rufus King,Q0098,Path to Accessible Rear Entrance at 69 Ave & 195 Lane Fresh Meadows 11365,-73.7935,40.7348,Handicap,"[16, 18, 20, 17, 19, 71, 75]"
796,QUEENS,A,PS 48  William Wordsworth,11388,108-29 155 Street Jamaica 11433,-73.796273,40.693551,Voter,"[81, 25, 28, 22]"
797,QUEENS,A,PS 48  William Wordsworth,11388,108-29 155 Street Jamaica 11433,-73.796273,40.693551,Handicap,"[81, 25, 28, 22]"
798,QUEENS,A,IS 119-The Glendale,Q0247,74-01 78 Avenue Ridgewood 11385,-73.87474,40.704688,Voter,"[71, 70, 82]"
799,QUEENS,A,IS 119-The Glendale,Q0247,74-01 78 Avenue Ridgewood 11385,-73.87474,40.704688,Handicap,"[71, 70, 82]"
800,QUEENS,A,PS 290 - Academy for Scholars,11528,55-20 Metropolitan Avenue Ridgewood 11385,-73.908503,40.712843,Voter,"[60, 42, 41]"
801,QUEENS,A,PS 290 - Academy for Scholars,11528,55-20 Metropolitan Avenue Ridgewood 11385,-73.908503,40.712843,Handicap,"[60, 42, 41]"
802,QUEENS,A,PS 143-Louis Armstrong,Q0152,34-74 113 Street Corona 11368,-73.855615,40.755799,Voter,"[39, 38, 61, 37, 13]"
803,QUEENS,A,PS 143-Louis Armstrong,Q0152,Courtyard Entrance on 112th Street Corona 11368,-73.8565828,40.7557223,Handicap,"[39, 38, 61, 37, 13]"
804,QUEENS,A,PS 174-William Sidney Mount,Q0227,65-10 Dieterle Crescent Rego Park 11374,-73.861369,40.720819,Voter,"[63, 64, 62, 86]"
805,QUEENS,A,PS 174-William Sidney Mount,Q0227,Rear Courtyard Entrance on Ellwell Crescent Rego Park 11374,-73.8644899,40.7223102,Handicap,"[63, 64, 62, 86]"
806,BROOKLYN,A,PS 398,11492,60 East 94 Street Brooklyn 11212,-73.92768,40.664029,Voter,"[94, 3, 2, 85, 87, 88, 106]"
807,BROOKLYN,A,PS 398,11492,Enter on left site of main entrance Brooklyn 11212,-73.995752,40.6591058,Handicap,"[94, 3, 2, 85, 87, 88, 106]"
808,BROOKLYN,A,Contello Towers#2,B0158,2740 Cropsey Avenue Brooklyn 11214,-73.989547,40.587361,Voter,"[58, 37, 68, 82]"
809,BROOKLYN,A,Contello Towers#2,B0158,2740 Cropsey Avenue Brooklyn 11214,-73.989547,40.587361,Handicap,"[58, 37, 68, 82]"
810,QUEENS,A,PS 94-David D. Porter,Q0174,41-77 Little Neck Parkway Little Neck 11363,-73.738828,40.771214,Voter,"[32, 33]"
811,QUEENS,A,PS 94-David D. Porter,Q0174,Side Ramp on 42nd Avenue Little Neck 11363,-73.74,40.77,Handicap,"[32, 33]"
812,STATEN IS,A,PS 11 Thomas Dongan School,S0047,50 Jefferson Street Staten Island 10304,-74.09785,40.590678,Voter,"[32, 47, 46, 34]"
813,STATEN IS,A,PS 11 Thomas Dongan School,S0047,79 Garretson Avenue Staten Island 10304,-74.098263,40.590483,Handicap,"[32, 47, 46, 34]"
814,QUEENS,A,PS 41-Crocheron,Q0117,214-43 35 Avenue Bayside 11361,-73.771122,40.769714,Voter,"[69, 41, 68, 70, 50, 51, 81]"
815,QUEENS,A,PS 41-Crocheron,Q0117,Side Entrance through Parking Lot on 214th Place Bayside 11361,-73.769374,40.763601,Handicap,"[69, 41, 68, 70, 50, 51, 81]"
816,QUEENS,A,IS 230,10609,73-10 34 Avenue Jackson Heights 11372,-73.892892,40.752763,Voter,"[31, 32, 64, 28, 30, 29, 69]"
817,QUEENS,A,IS 230,10609,Side Entrance on 74th Street Jackson Heights 11372,-73.89,40.75,Handicap,"[31, 32, 64, 28, 30, 29, 69]"
818,MANHATTAN,A,Lincoln Guild Housing,M0166,303 West 66 Street New York 10023,-73.987647,40.776499,Voter,[44]
819,MANHATTAN,A,Lincoln Guild Housing,M0166,West 66th Street (To the LEFT of Main Entrance) New York 10023,-73.98,40.78,Handicap,[44]
820,BROOKLYN,A,Bushwick/Hylan Ctr,B0257,50 Humboldt Street Brooklyn 11206,-73.940547,40.703455,Voter,"[51, 42, 41]"
821,BROOKLYN,A,Bushwick/Hylan Ctr,B0257,50 Humboldt Street Brooklyn 11206,-73.940547,40.703455,Handicap,"[51, 42, 41]"
822,STATEN IS,A,IS 27 Anning S. Prall,S0006,11 Clove Lakes Place Staten Island 10310,-74.117066,40.628294,Voter,"[43, 18, 41, 71]"
823,STATEN IS,A,IS 27 Anning S. Prall,S0006,11 Clove Lakes Place Staten Island 10310,-74.117066,40.628294,Handicap,"[43, 18, 41, 71]"
824,MANHATTAN,A,East River Housing III,M0236,457 FDR DRIVE New York 10002,-73.978091,40.712583,Voter,[44]
825,MANHATTAN,A,East River Housing III,M0236,Grand Street Corner (457 FDR Drive) New York 10002,-73.978091,40.712583,Handicap,[44]
826,MANHATTAN,A,PS 169,M0018,110 East 88 Street New York 10128,-73.955401,40.781014,Voter,"[76, 78, 85, 83, 79, 82, 81, 87, 86, 80, 98, 97, 97, 95, 94, 95, 93]"
827,MANHATTAN,A,PS 169,M0018,110 East 88 Street New York 10128,-73.955401,40.781014,Handicap,"[76, 78, 85, 83, 79, 82, 81, 87, 86, 80, 98, 97, 97, 95, 94, 95, 93]"
828,BRONX,A,PS 152 Evergreen,X0006,1007 Evergreen Avenue Bronx 10472,-73.880108,40.823908,Voter,"[34, 80, 82, 60]"
829,BRONX,A,PS 152 Evergreen,X0006,"Enter thru Exit 8, second door to right of main entrance Bronx 10472",-73.85,40.83,Handicap,"[34, 80, 82, 60]"
830,BROOKLYN,A,PS 224,B0325,755 Wortman Avenue Brooklyn 11208,-73.866507,40.66415,Voter,"[85, 61]"
831,BROOKLYN,A,PS 224,B0325,755 Wortman Avenue (voting entrance is on Autumn Avenue) Brooklyn 11208,-73.86596,40.66488,Handicap,"[85, 61]"
832,QUEENS,A,PS 377,11742,150-15 Raleigh Street Ozone Park 11417,-73.83607,40.66963,Voter,"[53, 54]"
833,QUEENS,A,PS 377,11742,150-15 Raleigh Street Ozone Park 11417,-73.83607,40.66963,Handicap,"[53, 54]"
834,QUEENS,A,PS 169-Bell Academy,Q0090,18-25 212 Street Bayside 11360,-73.778856,40.782319,Voter,"[23, 21, 20, 25, 19, 27, 22, 24, 26, 85]"
835,QUEENS,A,PS 169-Bell Academy,Q0090,18-25 212 Street Bayside 11360,-73.778856,40.782319,Handicap,"[23, 21, 20, 25, 19, 27, 22, 24, 26, 85]"
836,BROOKLYN,A,Carroll Gardens  Public Library,11286,396 Clinton Street Brooklyn 11231,-73.99792,40.683186,Voter,"[46, 43]"
837,BROOKLYN,A,Carroll Gardens  Public Library,11286,Enter on Union St. Brooklyn 11231,-74.0,40.68,Handicap,"[46, 43]"
838,QUEENS,A,Bland Community Center,Q0040,133-36 Roosevelt Avenue Flushing 11354,-73.832706,40.758237,Voter,"[46, 51, 45]"
839,QUEENS,A,Bland Community Center,Q0040,133-36 Roosevelt Avenue Flushing 11354,-73.832706,40.758237,Handicap,"[46, 51, 45]"
840,QUEENS,A,IS 59-Springfield Gardens,11104,132-55 Ridgedale Street Springfield Gardens 11413,-73.753133,40.682017,Voter,"[59, 31, 57, 58, 56, 55, 79]"
841,QUEENS,A,IS 59-Springfield Gardens,11104,132-55 Ridgedale Street Springfield Gardens 11413,-73.753133,40.682017,Handicap,"[59, 31, 57, 58, 56, 55, 79]"
842,QUEENS,A,Queens Library at Ridgewood,11681,20-12 Madison Street Ridgewood 11385,-73.902642,40.705267,Voter,"[54, 67]"
843,QUEENS,A,Queens Library at Ridgewood,11681,20-12 Madison Street Ridgewood 11385,-73.902642,40.705267,Handicap,"[54, 67]"
844,QUEENS,A,Samaritan/Woodside Sr. Center,11509,50-37 Newtown Road Woodside 11377,-73.910762,40.75384,Voter,"[57, 59, 58]"
845,QUEENS,A,Samaritan/Woodside Sr. Center,11509,50-37 Newtown Road Woodside 11377,-73.910762,40.75384,Handicap,"[57, 59, 58]"
846,BRONX,A,St. Frances de Chantal Church,10949,190 Hollywood Avenue Bronx 10465,-73.813638,40.815843,Voter,"[7, 1, 2, 6]"
847,BRONX,A,St. Frances de Chantal Church,10949,Entrance located at the base of stairs on Msg. Halprin Pl. l Bronx 10465,18.45306,51.84583,Handicap,"[7, 1, 2, 6]"
848,MANHATTAN,A,Yorkville Community School,M0224,421 East 88 Street New York 10128,-73.947389,40.777873,Voter,"[74, 73, 72, 77, 70, 64, 75, 103, 90]"
849,MANHATTAN,A,Yorkville Community School,M0224,421 East 88 Street New York 10128,-73.947389,40.777873,Handicap,"[74, 73, 72, 77, 70, 64, 75, 103, 90]"
850,STATEN IS,A,PS 36 J.C. Drumgoole,S0029,255 Ionia Avenue Staten Island 10312,-74.182498,40.543226,Voter,"[41, 42, 27, 84]"
851,STATEN IS,A,PS 36 J.C. Drumgoole,S0029,255 Ionia Avenue Staten Island 10312,-74.182498,40.543226,Handicap,"[41, 42, 27, 84]"
852,BROOKLYN,A,Division Housing (Village Comm Rm),B0287,60 Division Avenue Brooklyn 11249,-73.965981,40.706785,Voter,"[59, 60]"
853,BROOKLYN,A,Division Housing (Village Comm Rm),B0287,60 Division Avenue Brooklyn 11249,-73.965981,40.706785,Handicap,"[59, 60]"
854,STATEN IS,A,PS 23 Richmondtown,S0032,30 Natick Street Staten Island 10306,-74.132861,40.571036,Voter,"[68, 69, 20, 67, 64, 73, 66, 85]"
855,STATEN IS,A,PS 23 Richmondtown,S0032,90 Maplewood Avenue Staten Island 10306,-74.132446,40.571959,Handicap,"[68, 69, 20, 67, 64, 73, 66, 85]"
856,QUEENS,A,Boulevard Gardens,10343,51-42 30 Avenue Woodside 11377,-73.904851,40.758626,Voter,"[61, 82]"
857,QUEENS,A,Boulevard Gardens,10343,57th St between 30 & 31 Ave Woodside 11377,-73.9057518,40.7488607,Handicap,"[61, 82]"
858,BROOKLYN,A,Marien-Heim of Sunset Park,11515,4520 4th Avenue Brooklyn 11220,-74.010321,40.649011,Voter,"[51, 79, 37, 38, 36]"
859,BROOKLYN,A,Marien-Heim of Sunset Park,11515,Enter on 46 St Brooklyn 11220,-74.02,40.64,Handicap,"[51, 79, 37, 38, 36]"
860,BROOKLYN,A,Kings Bay  Public Library,10039,3650 Nostrand Avenue Brooklyn 11229,-73.94102,40.594948,Voter,[70]
861,BROOKLYN,A,Kings Bay  Public Library,10039,3650 Nostrand Avenue Brooklyn 11229,-73.94102,40.594948,Handicap,[70]
862,BROOKLYN,A,PS 219,B0022,1060 Clarkson Avenue Brooklyn 11212,-73.922657,40.65919,Voter,"[5, 7, 4, 6, 84]"
863,BROOKLYN,A,PS 219,B0022,Clarkson Ave and East 94th Street Brooklyn 11212,-73.922501,40.659571,Handicap,"[5, 7, 4, 6, 84]"
864,MANHATTAN,A,Lenox Hill Neighborhood House,10401,343 East 70 Street New York 10021,-73.957122,40.766746,Voter,"[20, 17, 18, 21, 16, 101]"
865,MANHATTAN,A,Lenox Hill Neighborhood House,10401,343 East 70 Street New York 10021,-73.957122,40.766746,Handicap,"[20, 17, 18, 21, 16, 101]"
866,QUEENS,A,PS 84-Steinway,Q0121,22-45 41 Street Astoria 11105,-73.90618,40.771204,Voter,"[33, 54, 55, 71, 66, 53, 79]"
867,QUEENS,A,PS 84-Steinway,Q0121,Rear Schoolyard Entrance off 42nd Street Astoria 11105,-73.9103754,40.7665359,Handicap,"[33, 54, 55, 71, 66, 53, 79]"
868,BROOKLYN,A,PS 186,B0332,7601 19 Avenue Brooklyn 11214,-73.994684,40.611173,Voter,"[24, 35, 10, 45, 41, 25]"
869,BROOKLYN,A,PS 186,B0332,76 Street through the school yard Brooklyn 11214,-74.0,40.6,Handicap,"[24, 35, 10, 45, 41, 25]"
870,QUEENS,A,PS 46-Alley Pond,Q0226,64-45 218 Street Oakland Gardens 11364,-73.758167,40.745298,Voter,"[21, 65, 26, 22, 77, 72]"
871,QUEENS,A,PS 46-Alley Pond,Q0226,64-45 218 Street (Entrance on 219 Street) Oakland Gardens 11364,-73.758167,40.745298,Handicap,"[21, 65, 26, 22, 77, 72]"
872,QUEENS,A,IS 145-Joseph Pulitzer,Q0147,33-34 80 Street Jackson Heights 11372,-73.887184,40.754069,Voter,"[37, 36, 63, 35, 27, 25, 26]"
873,QUEENS,A,IS 145-Joseph Pulitzer,Q0147,Corner Ramp on 80th Street near 34th Avenue Jackson Heights 11372,-73.89,40.75,Handicap,"[37, 36, 63, 35, 27, 25, 26]"
874,BROOKLYN,A,PS 204,B0345,8101 15 Avenue Brooklyn 11228,-74.006706,40.613747,Voter,"[3, 29, 54, 63]"
875,BROOKLYN,A,PS 204,B0345,81 Street Brooklyn 11228,-73.9123782,40.635747,Handicap,"[3, 29, 54, 63]"
876,STATEN IS,A,PS 22 Graniteville,10636,1860 Forest Avenue Staten Island 10303,-74.151187,40.625168,Voter,"[29, 28, 30, 67]"
877,STATEN IS,A,PS 22 Graniteville,10636,39 Monsey Place Staten Island 10303,-74.15059,40.624412,Handicap,"[29, 28, 30, 67]"
878,QUEENS,A,Merrick Park Baptist Church,10929,120-02 Marsden Street Jamaica 11434,-73.776063,40.682374,Voter,"[35, 78, 48, 46, 47]"
879,QUEENS,A,Merrick Park Baptist Church,10929,Side Entrance on 120th Avenue Jamaica 11434,-73.77,40.67,Handicap,"[35, 78, 48, 46, 47]"
880,BROOKLYN,A,PS 222,B0406,3301 Quentin Road Brooklyn 11234,-73.938694,40.613718,Voter,"[16, 34, 33, 56, 17, 36]"
881,BROOKLYN,A,PS 222,B0406,East 33 Street Brooklyn 11234,-73.936533,40.6112593,Handicap,"[16, 34, 33, 56, 17, 36]"
882,MANHATTAN,A,Coler Hospital,00001,900 Main Street New York 10044,-73.94205,40.77047,Voter,"[87, 98, 96]"
883,MANHATTAN,A,Coler Hospital,00001,Parking Lot (Right of Main Entrance Up Small Ramp) New York 10044,-73.982682,40.762862,Handicap,"[87, 98, 96]"
884,BROOKLYN,A,PS 157,B0354,850 Kent Avenue Brooklyn 11205,-73.95966,40.695276,Voter,"[1, 88, 86, 82, 84, 83, 106]"
885,BROOKLYN,A,PS 157,B0354,850 Kent Avenue Brooklyn 11205,-73.95966,40.695276,Handicap,"[1, 88, 86, 82, 84, 83, 106]"
886,MANHATTAN,A,PS 48,10746,4360 Broadway New York 10033,-73.933592,40.853399,Voter,"[26, 10, 38]"
887,MANHATTAN,A,PS 48,10746,Exit 8 Double Doors (Enter through Schoolyard) New York 10033,-73.93,40.85,Handicap,"[26, 10, 38]"
888,QUEENS,A,IS 73-Frank Sansivieri,Q0238,70-02 54 Avenue Maspeth 11378,-73.893469,40.729079,Voter,"[26, 21, 74]"
889,QUEENS,A,IS 73-Frank Sansivieri,Q0238,Through Schoolyard on 71st Street Maspeth 11378,-73.8894904,40.7243681,Handicap,"[26, 21, 74]"
890,BROOKLYN,A,McGuiness Sr Ctr,10254,715 Leonard Street Brooklyn 11222,-73.952908,40.729043,Voter,"[31, 10, 28, 29, 27, 32, 30, 95]"
891,BROOKLYN,A,McGuiness Sr Ctr,10254,To right of main entrance on Leonard Street Brooklyn 11222,-84.2539813003493,49.4515636581,Handicap,"[31, 10, 28, 29, 27, 32, 30, 95]"
892,MANHATTAN,A,PS 102,M0173,315 East 113 Street New York 10029,-73.938556,40.794926,Voter,"[70, 67, 71, 69, 54, 68]"
893,MANHATTAN,A,PS 102,M0173,2nd Avenue (Through Schoolyard) New York 10029,-73.9753205,40.7458611,Handicap,"[70, 67, 71, 69, 54, 68]"
894,BRONX,A,Citadel Rehabilitation and Nursing Center at Kingsbridge,X0231,3400 Cannon Place Bronx 10463,-73.897994,40.880065,Voter,"[12, 13]"
895,BRONX,A,Citadel Rehabilitation and Nursing Center at Kingsbridge,X0231,3400 Cannon Place Bronx 10463,-73.897994,40.880065,Handicap,"[12, 13]"
896,BROOKLYN,A,Old Boys HS,10597,832 Marcy Avenue Brooklyn 11216,-73.947271,40.684709,Voter,"[36, 26, 37, 39, 88, 87]"
897,BROOKLYN,A,Old Boys HS,10597,To right of main Entrance on Madison Street Brooklyn 11216,-73.95,40.68,Handicap,"[36, 26, 37, 39, 88, 87]"
898,QUEENS,A,PS 134-Hollis,Q0105,203-06 109 Avenue Saint Albans 11412,-73.75497,40.70806,Voter,"[39, 40, 31, 72, 44, 41, 42]"
899,QUEENS,A,PS 134-Hollis,Q0105,203-06 109 Avenue Saint Albans 11412,-73.75497,40.70806,Handicap,"[39, 40, 31, 72, 44, 41, 42]"
900,QUEENS,A,PS 18-Winchester,Q0277,86-35 235 Court Queens Village 11427,-73.732404,40.731806,Voter,"[10, 12, 11]"
901,QUEENS,A,PS 18-Winchester,Q0277,86-35 235 Court Queens Village 11427,-73.732404,40.731806,Handicap,"[10, 12, 11]"
902,BROOKLYN,A,PS 65,11237,700 Jamaica Avenue Brooklyn 11208,-73.87886,40.68673,Voter,"[80, 54, 50, 49]"
903,BROOKLYN,A,PS 65,11237,700 Jamaica Avenue Brooklyn 11208,-73.87886,40.68673,Handicap,"[80, 54, 50, 49]"
904,BROOKLYN,A,Taylor Wythe Comm Ctr,10580,80 Clymer Street Brooklyn 11211,-73.965777,40.70496,Voter,"[66, 48, 65, 71, 105, 68, 63, 61, 64, 70]"
905,BROOKLYN,A,Taylor Wythe Comm Ctr,10580,To right of main entrance on Clymer Street Brooklyn 11211,-73.96,40.71,Handicap,"[66, 48, 65, 71, 105, 68, 63, 61, 64, 70]"
906,BROOKLYN,A,Mary D.'s Housing for Seniors,10366,80 Dupont Street Brooklyn 11222,-73.957036,40.735592,Voter,"[6, 3, 5]"
907,BROOKLYN,A,Mary D.'s Housing for Seniors,10366,80 Dupont Street Brooklyn 11222,-73.957036,40.735592,Handicap,"[6, 3, 5]"
908,QUEENS,A,Flushing House Resident Adult,10198,38-20 Bowne Street Flushing 11354,-73.824997,40.761748,Voter,"[22, 25]"
909,QUEENS,A,Flushing House Resident Adult,10198,38-20 Bowne Street Flushing 11354,-73.824997,40.761748,Handicap,"[22, 25]"
910,BROOKLYN,A,St. Marks School,10217,2602 East 19th Street Brooklyn 11235,-73.950614,40.587919,Voter,"[53, 54, 81, 52, 51, 92]"
911,BROOKLYN,A,St. Marks School,10217,Use back entrance  on East 18 Street Brooklyn 11235,-73.9571252,40.6187099,Handicap,"[53, 54, 81, 52, 51, 92]"
912,MANHATTAN,A,Kurt & Leah  Apts,10576,11 West 102 Street New York 10025,-73.962645,40.795953,Voter,"[55, 68]"
913,MANHATTAN,A,Kurt & Leah  Apts,10576,11 West  102 Street New York 10025,-73.962645,40.795953,Handicap,"[55, 68]"
914,QUEENS,A,PS 33-Edward M. Funk,Q0295,91-37 222 Street Queens Village 11428,-73.734758,40.727015,Voter,"[19, 15, 13, 18, 14]"
915,QUEENS,A,PS 33-Edward M. Funk,Q0295,Side Entrance through Schoolyard on 92nd Avenue Queens Village 11428,-73.733121,40.7261288,Handicap,"[19, 15, 13, 18, 14]"
